state,county,tract,NAME,pct_bach,median_income,total_pop,sex_ratio,pct_white,median_age,pct_no_car,pct_unemp,age_18_29,pct_age_18_29
17,031,803611,"Census Tract 8036.11, Cook County, Illinois",5.2,65889,5958,100.6,46.7,33.9,3.6,3.2,898,15.072171869754952
17,031,803612,"Census Tract 8036.12, Cook County, Illinois",9.2,55278,3369,114.4,64.5,29.6,5.9,2.3,646,19.174829326209558
17,031,803701,"Census Tract 8037.01, Cook County, Illinois",19.7,91122,2855,109.3,80.0,41.7,1.7,2.5,477,16.70753064798599
17,031,838200,"Census Tract 8382, Cook County, Illinois",33.0,42313,1976,167.0,52.5,23.0,40.6,2.4,1198,60.627530364372475
17,031,838300,"Census Tract 8383, Cook County, Illinois",20.8,58542,1425,93.4,38.2,33.6,29.6,2.6,356,24.982456140350877
17,031,838600,"Census Tract 8386, Cook County, Illinois",0.0,17652,1507,95.0,2.9,27.1,54.5,6.7,326,21.632382216323823
17,031,838000,"Census Tract 8380, Cook County, Illinois",12.3,22951,2577,64.7,17.9,31.7,46.6,6.5,678,26.30966239813737
17,031,838100,"Census Tract 8381, Cook County, Illinois",21.7,16953,1760,85.5,33.9,44.2,58.0,3.9,325,18.46590909090909
17,031,838700,"Census Tract 8387, Cook County, Illinois",3.5,25405,4311,74.5,2.4,30.5,47.7,10.4,810,18.789144050104383
17,031,838800,"Census Tract 8388, Cook County, Illinois",3.0,25332,3173,77.3,46.9,32.8,30.3,9.2,487,15.348250866687676
17,031,839000,"Census Tract 8390, Cook County, Illinois",39.1,102188,8789,79.1,68.7,32.7,42.2,3.0,3057,34.78211400614404
17,031,839100,"Census Tract 8391, Cook County, Illinois",34.9,94667,7352,132.9,60.1,30.0,50.0,4.1,3393,46.15070729053319
17,031,839200,"Census Tract 8392, Cook County, Illinois",25.0,33295,2452,68.9,16.5,44.7,37.2,2.7,493,20.10603588907015
17,031,839500,"Census Tract 8395, Cook County, Illinois",18.9,19375,1510,73.4,18.8,48.2,38.3,2.2,411,27.218543046357617
17,031,839600,"Census Tract 8396, Cook County, Illinois",14.2,33598,1367,97.8,7.3,50.7,44.9,4.5,169,12.36283833211412
17,031,839700,"Census Tract 8397, Cook County, Illinois",16.1,50982,4510,101.4,62.4,35.2,26.5,4.0,866,19.20177383592018
17,031,839800,"Census Tract 8398, Cook County, Illinois",19.1,50595,2831,93.2,58.8,34.7,28.8,2.1,634,22.394913458142
17,031,839900,"Census Tract 8399, Cook County, Illinois",16.3,62536,4419,87.2,63.5,36.5,14.4,4.4,810,18.329938900203665
17,031,840000,"Census Tract 8400, Cook County, Illinois",15.2,80000,2881,101.3,45.1,36.4,18.6,5.2,444,15.411315515446026
17,031,840100,"Census Tract 8401, Cook County, Illinois",7.4,46509,3176,94.3,32.6,41.5,20.5,7.4,422,13.287153652392947
17,031,840200,"Census Tract 8402, Cook County, Illinois",10.8,57308,2488,91.7,29.3,39.0,13.8,4.9,384,15.434083601286176
17,031,840300,"Census Tract 8403, Cook County, Illinois",5.3,48622,3872,93.0,43.9,36.2,9.1,5.1,825,21.306818181818183
17,031,840400,"Census Tract 8404, Cook County, Illinois",12.7,44861,3135,99.9,47.4,40.6,17.6,6.2,431,13.748006379585325
17,031,840700,"Census Tract 8407, Cook County, Illinois",4.4,37966,3697,103.8,46.2,30.8,25.6,6.8,610,16.499864755206925
17,031,840800,"Census Tract 8408, Cook County, Illinois",0.0,31752,3011,108.2,54.0,25.9,26.3,2.8,630,20.92328130189306
17,031,841000,"Census Tract 8410, Cook County, Illinois",42.7,97188,979,78.6,32.2,38.0,18.4,0.7,134,13.687436159346273
17,031,310800,"Census Tract 3108, Cook County, Illinois",5.3,52152,4219,100.8,52.3,31.6,32.5,2.7,1037,24.579284190566487
17,031,330200,"Census Tract 3302, Cook County, Illinois",31.6,77578,3475,80.2,45.3,46.6,29.8,0.4,305,8.776978417266188
17,031,340500,"Census Tract 3405, Cook County, Illinois",11.4,26042,1712,122.0,53.4,47.7,45.8,6.7,318,18.574766355140188
17,031,351500,"Census Tract 3515, Cook County, Illinois",23.6,24063,773,100.3,26.1,25.9,27.7,11.3,384,49.676584734799484
17,031,390300,"Census Tract 3903, Cook County, Illinois",11.8,22808,2843,78.5,12.6,34.1,41.9,11.5,435,15.300738656348928
17,031,400800,"Census Tract 4008, Cook County, Illinois",2.4,20571,2706,76.1,2.3,32.1,57.0,9.4,412,15.225424981522542
17,031,410800,"Census Tract 4108, Cook County, Illinois",44.7,42201,3051,107.6,41.2,32.1,49.1,4.0,896,29.367420517862996
17,031,420300,"Census Tract 4203, Cook County, Illinois",29.6,39091,2737,103.0,38.4,20.7,41.0,7.9,1682,61.454146876141756
17,031,243300,"Census Tract 2433, Cook County, Illinois",28.4,91071,2375,93.2,85.2,32.4,18.2,1.8,576,24.252631578947366
17,031,250300,"Census Tract 2503, Cook County, Illinois",4.8,32225,5118,83.6,12.1,30.0,25.5,5.7,1065,20.808909730363425
17,031,251500,"Census Tract 2515, Cook County, Illinois",6.6,22905,4176,94.1,3.7,36.3,49.3,12.2,850,20.3544061302682
17,031,251900,"Census Tract 2519, Cook County, Illinois",2.1,21281,4466,97.3,2.6,27.7,53.2,11.7,928,20.77922077922078
17,031,821101,"Census Tract 8211.01, Cook County, Illinois",2.8,63429,4661,102.3,77.2,39.9,1.8,4.1,719,15.425874275906457
17,031,820202,"Census Tract 8202.02, Cook County, Illinois",5.0,52478,3247,117.8,90.0,38.9,5.5,4.5,481,14.813674160763782
17,031,820300,"Census Tract 8203, Cook County, Illinois",2.2,58301,5625,99.9,69.4,30.6,5.2,4.1,825,14.666666666666666
17,031,821102,"Census Tract 8211.02, Cook County, Illinois",2.6,63388,4270,89.0,84.0,37.3,12.1,6.3,761,17.82201405152225
17,031,821300,"Census Tract 8213, Cook County, Illinois",2.1,43870,5542,98.1,43.3,37.4,15.9,9.2,982,17.7192349332371
17,031,260500,"Census Tract 2605, Cook County, Illinois",2.1,29286,1713,89.7,0.4,29.5,51.6,5.6,334,19.497956800934034
17,031,805107,"Census Tract 8051.07, Cook County, Illinois",9.2,49161,6447,121.0,53.3,34.7,9.1,3.9,899,13.944470296261827
17,031,461000,"Census Tract 4610, Cook County, Illinois",1.2,14511,1313,103.6,20.8,53.6,65.2,7.0,179,13.632901751713632
17,031,480300,"Census Tract 4803, Cook County, Illinois",8.3,34107,1103,65.4,1.5,48.5,37.3,8.8,150,13.599274705349048
17,031,051000,"Census Tract 510, Cook County, Illinois",29.9,109130,1718,92.4,86.9,33.3,10.2,0.8,258,15.017462165308498
17,031,051400,"Census Tract 514, Cook County, Illinois",26.0,116364,1796,109.8,82.2,32.6,14.3,2.7,406,22.605790645879733
17,031,060800,"Census Tract 608, Cook County, Illinois",32.5,87723,5048,99.0,78.3,34.3,30.1,3.9,1456,28.84310618066561
17,031,062600,"Census Tract 626, Cook County, Illinois",40.2,158125,2370,99.5,80.0,33.0,10.7,3.9,402,16.962025316455694
17,031,071000,"Census Tract 710, Cook County, Illinois",29.5,138934,4604,113.4,83.3,21.2,18.3,3.9,3150,68.41876629018245
17,031,090100,"Census Tract 901, Cook County, Illinois",12.9,95990,3508,114.4,86.8,43.5,11.5,2.0,289,8.238312428734321
17,031,150600,"Census Tract 1506, Cook County, Illinois",6.3,67500,4246,101.3,65.9,38.5,10.4,2.4,689,16.22703721149317
17,031,815100,"Census Tract 8151, Cook County, Illinois",4.6,65182,4158,89.9,42.5,35.8,5.1,2.7,639,15.367965367965366
17,031,818100,"Census Tract 8181, Cook County, Illinois",14.5,91023,2313,84.7,68.7,41.1,4.5,3.7,214,9.252053610030265
17,031,161100,"Census Tract 1611, Cook County, Illinois",26.6,116563,2043,102.7,74.9,40.3,6.5,1.6,188,9.202153695545766
17,031,161200,"Census Tract 1612, Cook County, Illinois",6.0,62250,3090,104.4,79.3,34.5,10.8,2.2,547,17.702265372168284
17,031,170200,"Census Tract 1702, Cook County, Illinois",9.9,72122,4106,97.6,77.0,36.5,6.1,1.7,572,13.930832927423284
17,031,221000,"Census Tract 2210, Cook County, Illinois",12.2,47344,2774,96.7,75.7,29.9,23.7,6.7,671,24.188896899783703
17,031,230200,"Census Tract 2302, Cook County, Illinois",5.9,55605,2149,106.4,44.3,31.4,26.5,6.8,429,19.962773382968823
17,031,230500,"Census Tract 2305, Cook County, Illinois",1.0,31288,3489,84.8,25.8,35.5,29.5,5.9,598,17.139581541989106
17,031,241200,"Census Tract 2412, Cook County, Illinois",25.2,106339,1797,98.8,75.8,32.2,26.1,0.9,531,29.549248747913186
17,031,242800,"Census Tract 2428, Cook County, Illinois",26.2,86806,1542,120.0,94.7,34.4,15.3,4.3,222,14.396887159533073
17,031,243200,"Census Tract 2432, Cook County, Illinois",22.2,123167,2206,98.2,82.1,31.1,12.8,3.6,575,26.065276518585673
17,031,260300,"Census Tract 2603, Cook County, Illinois",0.0,22236,1430,87.9,1.5,35.9,42.3,9.9,273,19.090909090909093
17,031,260400,"Census Tract 2604, Cook County, Illinois",0.8,19697,1145,70.9,2.1,36.2,32.5,11.4,205,17.903930131004365
17,031,261000,"Census Tract 2610, Cook County, Illinois",2.4,34000,2321,65.2,2.9,32.4,28.2,5.4,482,20.76691081430418
17,031,270500,"Census Tract 2705, Cook County, Illinois",0.7,14453,1478,54.8,0.3,31.0,68.0,11.2,337,22.80108254397835
17,031,271500,"Census Tract 2715, Cook County, Illinois",5.0,28846,1623,110.2,5.4,30.0,36.1,5.4,319,19.654959950708566
17,031,230600,"Census Tract 2306, Cook County, Illinois",3.9,41931,7303,98.6,21.7,26.4,22.3,12.4,1852,25.359441325482678
17,031,221500,"Census Tract 2215, Cook County, Illinois",15.5,64495,2822,121.7,83.0,35.0,25.3,3.1,465,16.4776754075124
17,031,230100,"Census Tract 2301, Cook County, Illinois",13.2,55000,1794,98.9,55.1,29.7,19.4,3.3,513,28.595317725752505
17,031,240300,"Census Tract 2403, Cook County, Illinois",35.8,124141,1215,114.3,83.0,32.4,22.5,1.6,278,22.88065843621399
17,031,241300,"Census Tract 2413, Cook County, Illinois",35.9,145938,2090,94.6,70.0,30.6,11.5,3.0,569,27.22488038277512
17,031,241500,"Census Tract 2415, Cook County, Illinois",33.9,128125,2930,100.5,83.2,30.3,18.4,2.1,958,32.6962457337884
17,031,241600,"Census Tract 2416, Cook County, Illinois",23.8,93583,3603,99.8,78.0,29.9,20.2,2.5,1575,43.71357202331391
17,031,030300,"Census Tract 303, Cook County, Illinois",10.3,38427,3464,111.6,62.7,36.1,29.9,3.8,593,17.1189376443418
17,031,031200,"Census Tract 312, Cook County, Illinois",12.7,40380,5937,124.4,59.1,34.6,43.2,2.9,1147,19.31952164392791
17,031,410900,"Census Tract 4109, Cook County, Illinois",47.2,57188,3369,78.0,54.4,32.7,31.1,4.7,942,27.960819234194123
17,031,430300,"Census Tract 4303, Cook County, Illinois",9.0,17441,2398,67.6,1.5,25.9,51.7,14.5,401,16.722268557130942
17,031,843900,"Census Tract 8439, Cook County, Illinois",16.6,34381,3521,58.0,4.9,46.0,36.9,3.9,629,17.86424311275206
17,031,980100,"Census Tract 9801, Cook County, Illinois",-666666666.0,-666666666,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0,
17,031,980000,"Census Tract 9800, Cook County, Illinois",-666666666.0,-666666666,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0,
17,031,990000,"Census Tract 9900, Cook County, Illinois",-666666666.0,-666666666,0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,0,
17,031,480400,"Census Tract 4804, Cook County, Illinois",8.3,50426,5584,93.0,2.4,50.2,15.2,4.9,771,13.807306590257879
17,031,520200,"Census Tract 5202, Cook County, Illinois",1.6,38884,3989,94.0,79.2,27.1,28.4,12.8,694,17.397844071195788
17,031,520600,"Census Tract 5206, Cook County, Illinois",3.4,44738,2809,82.6,92.8,33.6,10.9,7.4,311,11.071555713777146
17,031,560300,"Census Tract 5603, Cook County, Illinois",6.0,51034,3145,106.4,67.4,37.3,10.7,9.3,489,15.548489666136724
17,031,560800,"Census Tract 5608, Cook County, Illinois",4.7,70102,5886,89.3,75.9,36.6,5.7,2.6,574,9.751953788651036
17,031,580200,"Census Tract 5802, Cook County, Illinois",1.3,43667,3784,110.9,45.5,29.9,11.8,4.1,681,17.996828752642706
17,031,580400,"Census Tract 5804, Cook County, Illinois",4.1,41167,4712,105.0,47.3,35.3,19.0,2.0,721,15.301358234295414
17,031,590700,"Census Tract 5907, Cook County, Illinois",5.6,44906,3393,100.2,47.7,30.6,14.2,5.4,647,19.068670792808724
17,031,610400,"Census Tract 6104, Cook County, Illinois",0.9,35804,1981,96.5,50.6,25.8,15.3,13.5,340,17.163048965169107
17,031,610800,"Census Tract 6108, Cook County, Illinois",5.4,49250,1509,82.9,81.1,35.8,18.3,7.1,301,19.946984758117956
17,031,612000,"Census Tract 6120, Cook County, Illinois",3.2,30121,1373,74.5,6.6,36.1,37.9,20.2,234,17.04297159504734
17,031,612100,"Census Tract 6121, Cook County, Illinois",4.4,24900,1042,62.3,2.6,36.4,47.2,14.5,184,17.65834932821497
17,031,640500,"Census Tract 6405, Cook County, Illinois",6.9,83574,3970,82.0,80.7,39.7,5.6,2.0,586,14.760705289672543
17,031,800900,"Census Tract 8009, Cook County, Illinois",42.3,125404,4406,107.3,66.4,44.6,4.9,2.7,373,8.46572855197458
17,031,822301,"Census Tract 8223.01, Cook County, Illinois",2.9,63973,3798,117.9,88.0,37.0,7.4,3.7,834,21.958925750394943
17,031,841100,"Census Tract 8411, Cook County, Illinois",7.7,30676,7072,98.5,5.7,47.0,42.8,4.1,861,12.174773755656108
17,031,670500,"Census Tract 6705, Cook County, Illinois",0.0,26200,1047,127.6,7.5,37.6,26.3,15.0,197,18.815663801337156
17,031,671900,"Census Tract 6719, Cook County, Illinois",5.0,52625,1162,103.9,4.3,38.9,25.2,9.9,201,17.29776247848537
17,031,681400,"Census Tract 6814, Cook County, Illinois",1.6,38385,2433,103.4,2.3,38.2,33.7,10.3,442,18.16687217427045
17,031,690900,"Census Tract 6909, Cook County, Illinois",5.6,27554,4229,91.7,0.6,32.6,37.3,10.1,953,22.534878221801844
17,031,691400,"Census Tract 6914, Cook County, Illinois",8.0,32935,2901,66.7,0.0,39.6,38.3,7.0,492,16.959669079627716
17,031,710500,"Census Tract 7105, Cook County, Illinois",4.3,32656,4283,71.5,2.7,37.3,28.9,11.6,792,18.491711417230913
17,031,711100,"Census Tract 7111, Cook County, Illinois",4.2,41985,2310,83.8,2.8,46.1,24.3,7.5,440,19.047619047619047
17,031,711200,"Census Tract 7112, Cook County, Illinois",7.9,42596,5007,80.2,0.1,44.2,23.7,6.8,800,15.977631316157378
17,031,730700,"Census Tract 7307, Cook County, Illinois",8.8,39893,2279,69.6,1.2,41.4,10.2,11.9,271,11.891180342255375
17,031,770400,"Census Tract 7704, Cook County, Illinois",8.0,68984,4667,121.5,77.6,38.3,10.4,3.3,743,15.92029140775659
17,031,802300,"Census Tract 8023, Cook County, Illinois",41.1,112969,5386,94.0,80.2,44.6,13.8,1.2,224,4.158930560712959
17,031,802701,"Census Tract 8027.01, Cook County, Illinois",10.8,90106,7037,113.8,71.8,38.9,1.6,2.3,813,11.55321870115106
17,031,802802,"Census Tract 8028.02, Cook County, Illinois",17.3,102045,6479,88.8,79.1,40.6,5.1,2.2,685,10.572619231362864
17,031,809500,"Census Tract 8095, Cook County, Illinois",47.6,65685,3961,94.2,71.0,33.5,27.2,2.9,1286,32.466548851300175
17,031,290900,"Census Tract 2909, Cook County, Illinois",3.8,28226,3746,83.6,0.0,27.3,36.7,18.0,882,23.545114789108382
17,031,310400,"Census Tract 3104, Cook County, Illinois",20.9,62614,1181,144.0,51.6,31.1,29.7,0.5,343,29.043183742591022
17,031,310600,"Census Tract 3106, Cook County, Illinois",13.3,35175,4432,98.3,43.5,32.6,45.1,3.8,1496,33.754512635379065
17,031,690300,"Census Tract 6903, Cook County, Illinois",2.9,17310,2454,70.3,3.6,35.3,40.7,9.2,403,16.422167889160555
17,031,691500,"Census Tract 6915, Cook County, Illinois",3.2,17292,1939,73.7,1.2,34.6,60.4,17.7,325,16.761217122227954
17,031,710100,"Census Tract 7101, Cook County, Illinois",2.5,19777,1097,146.0,2.7,38.4,44.6,15.8,169,15.405651777575205
17,031,720100,"Census Tract 7201, Cook County, Illinois",37.4,152422,3409,97.6,61.8,46.6,0.7,2.7,349,10.237606336168964
17,031,720200,"Census Tract 7202, Cook County, Illinois",29.3,73300,4047,80.5,42.7,44.5,4.5,2.1,365,9.01902643933778
17,031,720400,"Census Tract 7204, Cook County, Illinois",19.3,98281,1963,98.9,90.8,37.3,4.3,3.7,196,9.98471726948548
17,031,720700,"Census Tract 7207, Cook County, Illinois",24.3,64656,3066,76.6,37.1,39.0,7.2,3.9,454,14.807566862361382
17,031,140400,"Census Tract 1404, Cook County, Illinois",14.8,70682,6011,95.2,66.0,41.4,12.6,3.0,871,14.490101480618867
17,031,140800,"Census Tract 1408, Cook County, Illinois",18.6,71366,6454,107.5,61.2,37.4,14.6,1.4,1075,16.656337155252558
17,031,150200,"Census Tract 1502, Cook County, Illinois",12.4,68157,7747,94.1,74.9,38.1,18.0,6.2,996,12.856589647605524
17,031,160700,"Census Tract 1607, Cook County, Illinois",13.9,79671,6191,131.0,76.7,40.2,7.2,3.6,714,11.532870295590374
17,031,161000,"Census Tract 1610, Cook County, Illinois",20.6,82740,2151,91.7,81.7,35.7,17.5,2.4,310,14.411901441190144
17,031,170300,"Census Tract 1703, Cook County, Illinois",11.8,64455,5350,88.0,85.2,37.8,7.9,1.3,665,12.429906542056075
17,031,170500,"Census Tract 1705, Cook County, Illinois",7.3,84569,5593,92.3,85.4,42.2,5.2,2.4,709,12.676559985696406
17,031,171000,"Census Tract 1710, Cook County, Illinois",10.5,75339,7328,111.5,79.2,42.6,7.5,4.4,1101,15.024563318777293
17,031,812600,"Census Tract 8126, Cook County, Illinois",35.1,56415,3320,86.4,57.3,38.1,24.3,4.3,606,18.253012048192772
17,031,813000,"Census Tract 8130, Cook County, Illinois",33.2,104792,4008,97.7,72.6,36.8,5.1,3.5,546,13.622754491017963
17,031,814200,"Census Tract 8142, Cook County, Illinois",1.0,41533,6655,99.8,35.7,30.7,9.2,4.8,1228,18.45229151014275
17,031,811701,"Census Tract 8117.01, Cook County, Illinois",2.8,54691,3902,108.2,67.0,32.1,13.5,2.7,799,20.476678626345464
17,031,816200,"Census Tract 8162, Cook County, Illinois",13.4,52357,4009,80.3,64.2,42.0,16.8,4.8,421,10.50137191319531
17,031,813900,"Census Tract 8139, Cook County, Illinois",1.1,43571,6792,93.8,38.3,29.3,9.2,5.4,1473,21.68727915194346
17,031,814600,"Census Tract 8146, Cook County, Illinois",4.1,63814,5758,106.8,61.7,34.2,7.1,3.4,1023,17.766585620006946
17,031,815200,"Census Tract 8152, Cook County, Illinois",3.5,60687,6762,109.7,47.1,33.2,6.8,5.7,1147,16.96243714877255
17,031,816401,"Census Tract 8164.01, Cook County, Illinois",2.8,54274,5283,132.9,51.8,31.4,5.4,3.4,970,18.360779859928073
17,031,816800,"Census Tract 8168, Cook County, Illinois",8.2,60857,5327,98.1,54.9,42.5,10.9,5.0,701,13.159376759902383
17,031,816900,"Census Tract 8169, Cook County, Illinois",5.3,61484,5922,110.7,14.1,33.1,7.0,6.5,1091,18.422830124957784
17,031,351100,"Census Tract 3511, Cook County, Illinois",3.2,10455,2213,44.3,2.3,21.9,53.3,19.0,414,18.707636692272935
17,031,380200,"Census Tract 3802, Cook County, Illinois",13.8,23958,1703,105.4,1.1,62.3,50.6,2.2,217,12.742219612448622
17,031,381900,"Census Tract 3819, Cook County, Illinois",10.3,46750,1267,64.3,4.3,38.6,31.1,2.1,183,14.443567482241516
17,031,411100,"Census Tract 4111, Cook County, Illinois",77.0,111250,2295,90.5,73.3,31.8,26.8,2.4,678,29.54248366013072
17,031,420200,"Census Tract 4202, Cook County, Illinois",25.9,37143,1672,69.9,22.4,27.4,42.9,3.6,352,21.052631578947366
17,031,806003,"Census Tract 8060.03, Cook County, Illinois",11.4,62859,8185,90.6,43.8,38.9,10.8,2.5,1623,19.82895540623091
17,031,806400,"Census Tract 8064, Cook County, Illinois",10.9,84250,2391,101.9,91.8,41.6,3.1,3.8,266,11.125052279381013
17,031,806501,"Census Tract 8065.01, Cook County, Illinois",5.5,51667,2453,85.0,51.4,38.9,3.3,3.2,376,15.328169588259275
17,031,750600,"Census Tract 7506, Cook County, Illinois",7.0,37159,3663,68.8,0.7,41.3,23.9,6.3,416,11.356811356811356
17,031,310200,"Census Tract 3102, Cook County, Illinois",17.8,70428,1652,106.5,59.3,34.2,21.7,4.3,355,21.48910411622276
17,031,691200,"Census Tract 6912, Cook County, Illinois",3.6,34657,2969,72.0,3.3,31.2,46.1,16.3,612,20.613001010441227
17,031,700100,"Census Tract 7001, Cook County, Illinois",9.4,62391,3552,86.8,12.7,33.9,9.9,5.4,624,17.56756756756757
17,031,710600,"Census Tract 7106, Cook County, Illinois",3.9,32955,1767,79.9,1.1,30.5,37.0,7.4,318,17.996604414261462
17,031,711300,"Census Tract 7113, Cook County, Illinois",6.7,35086,1794,90.0,2.9,42.1,19.2,16.2,151,8.416945373467112
17,031,730500,"Census Tract 7305, Cook County, Illinois",8.9,60755,4359,82.3,0.3,41.0,13.6,15.0,822,18.8575361321404
17,031,770700,"Census Tract 7707, Cook County, Illinois",10.8,59526,2451,115.0,95.3,40.9,5.0,2.9,369,15.055079559363524
17,031,804104,"Census Tract 8041.04, Cook County, Illinois",23.5,116563,4955,109.2,68.9,40.9,1.5,2.9,472,9.525731584258326
17,031,804105,"Census Tract 8041.05, Cook County, Illinois",23.6,123594,3805,87.9,82.3,45.1,0.9,0.9,364,9.566360052562418
17,031,804202,"Census Tract 8042.02, Cook County, Illinois",30.0,122931,7280,92.6,75.2,44.7,6.8,0.6,551,7.568681318681318
17,031,804805,"Census Tract 8048.05, Cook County, Illinois",12.1,83662,6476,96.7,74.6,41.1,0.6,1.0,628,9.697344039530574
17,031,040800,"Census Tract 408, Cook County, Illinois",28.2,76809,1829,101.0,80.8,36.1,17.0,1.8,196,10.716238381629307
17,031,222900,"Census Tract 2229, Cook County, Illinois",6.5,46985,1051,118.5,72.4,28.2,6.6,2.4,296,28.163653663177925
17,031,030200,"Census Tract 302, Cook County, Illinois",32.0,65810,5444,103.1,82.5,41.4,24.1,4.3,1002,18.40558412931668
17,031,061100,"Census Tract 611, Cook County, Illinois",33.2,107500,1379,138.6,90.9,27.2,28.1,0.5,667,48.368382886149384
17,031,283200,"Census Tract 2832, Cook County, Illinois",37.1,74890,1592,66.7,44.4,29.5,28.0,5.2,566,35.55276381909548
17,031,491400,"Census Tract 4914, Cook County, Illinois",4.5,29737,3567,95.5,2.2,27.4,38.0,24.5,861,24.137931034482758
17,031,550200,"Census Tract 5502, Cook County, Illinois",6.0,53125,2726,101.3,88.7,40.4,10.7,4.0,347,12.729273661041821
17,031,827400,"Census Tract 8274, Cook County, Illinois",1.3,21455,4417,75.3,9.3,41.4,21.9,10.4,811,18.360878424269867
17,031,030800,"Census Tract 308, Cook County, Illinois",41.5,90288,4392,92.0,81.6,41.6,23.8,3.3,632,14.389799635701275
17,031,050500,"Census Tract 505, Cook County, Illinois",33.3,133845,6069,104.6,89.8,34.1,13.0,2.3,716,11.797660240566815
17,031,630400,"Census Tract 6304, Cook County, Illinois",1.1,32683,6829,102.2,54.8,27.0,16.1,9.8,1601,23.444135305315566
17,031,670300,"Census Tract 6703, Cook County, Illinois",1.6,20938,1126,80.7,12.1,42.0,39.3,13.6,123,10.923623445825932
17,031,681000,"Census Tract 6810, Cook County, Illinois",1.9,16064,2641,68.4,1.2,41.5,55.9,6.3,601,22.756531616811813
17,031,710200,"Census Tract 7102, Cook County, Illinois",3.1,28014,4329,91.4,4.1,34.7,37.3,10.9,652,15.06121506121506
17,031,770300,"Census Tract 7703, Cook County, Illinois",8.7,81938,6921,99.2,86.4,39.8,4.0,3.5,1170,16.905071521456435
17,031,803007,"Census Tract 8030.07, Cook County, Illinois",20.5,105991,4918,90.8,81.4,47.2,1.4,2.7,607,12.342415616104107
17,031,816402,"Census Tract 8164.02, Cook County, Illinois",3.1,47976,4426,91.1,56.2,31.3,1.7,2.8,665,15.024853140533212
17,031,351400,"Census Tract 3514, Cook County, Illinois",7.1,15997,1836,73.5,3.5,31.3,60.1,20.2,297,16.176470588235293
17,031,421200,"Census Tract 4212, Cook County, Illinois",6.3,20500,1210,90.3,0.0,40.8,53.5,9.4,132,10.909090909090908
17,031,804306,"Census Tract 8043.06, Cook County, Illinois",4.1,64310,5601,113.0,63.9,38.6,6.3,4.1,1004,17.925370469559006
17,031,804603,"Census Tract 8046.03, Cook County, Illinois",13.2,64721,5926,98.5,53.2,33.0,6.5,1.8,1245,21.009112386095175
17,031,804712,"Census Tract 8047.12, Cook County, Illinois",15.9,95949,5336,87.2,63.4,36.5,0.3,2.9,797,14.936281859070466
17,031,804806,"Census Tract 8048.06, Cook County, Illinois",5.9,73313,4056,87.7,68.8,33.8,8.5,3.0,832,20.51282051282051
17,031,804807,"Census Tract 8048.07, Cook County, Illinois",6.4,80957,5223,108.8,68.3,39.6,1.8,1.2,664,12.713000191460846
17,031,804809,"Census Tract 8048.09, Cook County, Illinois",15.8,99643,4224,91.8,81.8,44.1,3.1,1.9,434,10.274621212121213
17,031,819801,"Census Tract 8198.01, Cook County, Illinois",37.8,162765,5576,85.5,95.7,38.4,0.5,2.7,372,6.67144906743185
17,031,820502,"Census Tract 8205.02, Cook County, Illinois",6.3,52894,5256,86.9,77.4,41.5,15.9,2.0,720,13.698630136986301
17,031,820901,"Census Tract 8209.01, Cook County, Illinois",2.0,54625,5253,105.4,85.8,37.7,8.0,4.4,835,15.89567865981344
17,031,822000,"Census Tract 8220, Cook County, Illinois",3.8,49359,4308,83.6,95.1,38.7,5.9,2.8,653,15.157845868152275
17,031,822601,"Census Tract 8226.01, Cook County, Illinois",8.0,77500,4606,88.3,91.9,43.3,3.7,1.5,570,12.375162831089883
17,031,822702,"Census Tract 8227.02, Cook County, Illinois",6.1,52963,3469,97.6,82.1,43.2,8.1,6.7,383,11.040645719227443
17,031,824400,"Census Tract 8244, Cook County, Illinois",3.5,31694,2023,90.3,59.5,49.4,21.0,4.1,256,12.654473554127533
17,031,824602,"Census Tract 8246.02, Cook County, Illinois",6.0,61461,6335,85.2,86.5,42.8,6.9,4.8,949,14.980268350434095
17,031,825802,"Census Tract 8258.02, Cook County, Illinois",8.2,44242,6173,77.5,6.6,39.3,9.1,11.7,1053,17.058156487931313
17,031,827600,"Census Tract 8276, Cook County, Illinois",10.4,37500,3361,96.0,0.9,40.6,21.4,8.8,469,13.954180303481106
17,031,827805,"Census Tract 8278.05, Cook County, Illinois",12.0,63750,2838,93.5,18.0,46.1,5.2,10.0,407,14.34108527131783
17,031,828201,"Census Tract 8282.01, Cook County, Illinois",8.9,53343,4141,73.0,39.9,39.7,4.1,8.4,641,15.479352813330113
17,031,809600,"Census Tract 8096, Cook County, Illinois",22.4,90625,3115,91.8,48.6,39.3,14.8,7.3,456,14.63884430176565
17,031,810400,"Census Tract 8104, Cook County, Illinois",23.6,105598,5355,92.1,95.3,44.2,4.4,1.9,504,9.411764705882353
17,031,810600,"Census Tract 8106, Cook County, Illinois",10.6,54525,4418,94.8,85.4,41.9,10.4,4.4,677,15.32367587143504
17,031,810900,"Census Tract 8109, Cook County, Illinois",8.3,52871,6466,105.0,83.0,40.0,6.9,4.7,686,10.6093411691927
17,031,811301,"Census Tract 8113.01, Cook County, Illinois",2.6,66655,4666,101.6,85.3,35.6,5.4,5.2,721,15.452207458208314
