TRACTCE,area_upr,residential_den,population_den,empoloyment_den,network_den,job_entropy,dist_to_tran,walkability
291210,307.0611905,1.6674460619033757,5488.0,1.0885929447586693,5.578847020377938,0.65544078290478,540.92,15.111111111111109
291220,202.2997816,1.6505970645129657,3647.0,0.9246600611300296,5.914206220349778,0.7487493734373928,344.67,14.666666666666666
291300,37746.8275936208,-2.557265132310695,7369.0,-2.011315191422712,1.5657361088032975,0.6176593536831609,773.8266666666668,7.904761904761905
291600,54.44601,1.9560337658307105,976.0000000000001,1.5242513494051726,4.50580762873368,0.4503075699425063,128.75,15.666666666666668
292000,988.529480941254,0.7443853603113957,6314.0,2.804418238407442,3.5661419929328266,0.4839208047925798,525.385,11.916666666666664
292200,97.22246656949329,2.478311021035298,2705.0,-1.2097059923179794,5.327771538814503,0.3937373004869502,333.94,11.333333333333334
292400,81.70559180000001,2.3914641382682076,2203.0,2.4885034544439617,5.170814463502345,0.22895638823350778,282.98,13.083333333333334
292500,242.7755029,1.926643722807173,3897.0,1.6387616703527261,4.540598160098969,0.31102705968883426,285.32,12.875
293201,263.4948379,2.1800188617585707,6758.0,1.0684530240900696,4.656614682737952,0.7355850989196905,435.8633333333333,14.388888888888891
293202,252.0823683,2.054000408268903,6623.0,2.074142076083672,4.5464114463964345,0.48960468772207316,997.79,12.722222222222223
293301,208.7943109,1.6707656853166024,3033.0,1.3230594113606304,4.659067538753845,0.407536646653129,409.04,12.5
293302,266.45852,1.8815808908065474,5315.0,1.4013478751943722,5.420346856248201,0.5882369092669104,409.71500000000003,16.0
293304,140.7224616,2.397929460979679,4665.0,0.8673409386550729,6.117345885910237,0.6669629293994026,329.92,16.083333333333332
293306,151.60895010000002,1.6806558569379748,2451.0,0.009133412327869836,5.857509341430485,0.7406368425198708,668.55,14.5
293307,83.6888164,2.434605987205331,2552.0,1.7693387745191216,5.500563956219378,0.5885383924056518,380.20500000000004,15.75
294110,244.42835760000003,1.5468543268530666,4177.0,0.5269437237988693,4.968355683346493,0.48715316868912,393.8433333333333,14.444444444444443
294120,377.12438993198,0.44754745710304167,2545.0,0.5641999103891392,3.390266622086485,0.5609739569746547,377.75,13.611111111111109
294200,235.6763199,1.7557175006277004,5303.0,0.280543850033775,5.260369951989414,0.45619064398777326,342.43,14.777777777777777
294301,157.8589900513001,1.4778837891071497,2539.0,-0.6190509100202034,4.823985269441518,0.5946059564254744,367.46500000000003,12.916666666666666
294302,206.9441352,1.8174679575513004,4406.0,0.40412341889838366,6.061049627940156,0.7050198729138706,322.54,15.75
294410,188.17061,2.20338465608848,5103.0,0.942667602351792,5.760588828240685,0.5176278833271177,457.32000000000005,14.916666666666668
294421,161.9640041,1.8392029195933124,2847.0,3.1038118910133763,5.360078291877122,0.3844353025059348,429.1566666666667,14.777777777777779
294510,128.054633,2.1889546706245726,5145.0,2.0562977861449827,5.200223695803238,0.43890088008647016,435.865,13.916666666666666
294520,119.6156738,2.075331018884748,3779.0,1.2220692748322786,5.389537063192978,0.5567218365594226,438.55,15.749999999999998
294610,181.920990040934,1.8997495903611774,4288.0,1.2780046571114962,5.410841661758488,0.7211084338458584,321.87,17.25
294620,203.8185967,1.7074186640733562,4755.0,1.2867134582201922,5.58274056249755,0.44553658429005377,281.19,16.38888888888889
294701,432.91923997505995,0.7483728674283759,3229.0,1.7811099800421202,4.779705446273867,0.36258051387413265,280.74,15.055555555555555
294810,79.1866544,2.597982890330286,4269.0,0.44037657580111356,6.2466170163705375,0.5786027612057447,335.28,14.416666666666668
294820,94.75939059999999,2.3009016207655097,3631.0,2.2730327217567177,6.05103028618306,0.7312414172986184,299.74,16.916666666666668
294830,191.51739999999998,1.6823354151118488,3892.0,0.8249545289837575,5.1684692463381,0.2819622483742752,329.245,15.0
294900,145.87576430000001,1.8535039472667632,3637.0,0.6767268857493174,6.561950113428943,0.5532739829604161,208.54500000000002,17.083333333333336
295103,457.3773,1.538837980075525,4981.0,1.1769877717042336,4.170903981259792,0.8325174932923061,794.615,13.833333333333332
296210,127.24144529999998,2.1018506429491186,3189.0,0.1777940951804259,6.281505448136859,0.4027593446398113,321.42333333333335,14.388888888888888
296220,131.34369175029502,2.651588969122218,4405.0,2.761343682944378,5.63141513311019,0.43262708929956006,209.66,16.11111111111111
296300,254.9683852,2.0931976777638437,4937.0,1.604056577132695,5.227837753440396,0.8878349286634997,867.705,15.833333333333334
296401,243.86397839999998,1.736844814343712,3375.0,-0.08943883281760795,4.584938089415843,0.373248566959807,633.005,12.166666666666668
296402,198.16875,1.7959453535089174,3386.0,-0.8702783326470321,5.648977620019225,0.5117412025916782,149.31333333333336,15.0
296500,204.90738269999997,1.8897363831578728,3867.0,0.24959594683529676,5.814474296491702,0.5809548260947675,360.31666666666666,14.444444444444445
296600,208.04510369999997,2.31050812999648,5194.0,2.833844579440023,6.325073394552,0.7058528685590632,105.2775,18.0
296901,141.9075754048001,2.501856120864778,4422.0,1.2928669062508265,5.994805938769472,0.4823442947377014,151.1,16.722222222222225
296902,118.26086759724001,2.6973312091800583,3997.0,1.2908922819677002,6.078185249948838,0.43597180525035834,196.6966666666667,15.888888888888891
297000,345.4093777,1.9684569519168322,5476.0,0.021737741328712677,5.708338555273127,0.34668529379118646,271.71,14.9
297110,118.84263,2.6523139576165127,4635.0,1.7442926172248645,6.34559932667854,0.6944548478459311,431.17,15.666666666666668
